Aktivitet,Aktivitetnavn,Tollerance,MaxAfvigelse,Hovedaktivitet på,Følgeudgift på ,Kle nr.,SBSYS id,Hovedaktivitet,Hovedaktivitetsnavn,Kont1,Konto2,Konto3,Kontering,PGF betegnelse,Helle,Kolonne1,Leif
015101,Advokatbistand,10%,5000,,SEL-58-jf 52-3.7,,,015025,"Plejefamilier, vederlag",,528201007,010037,528201007-010037,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015147,Medicin og creme,10%,5000,,SEL-58-jf 52-3.7,,,015010,Eget værelse,,528201005,Medic,528201005-Medic,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015147,Medicin og creme,10%,5000,,SEL-76-3.1,,,015010,Eget værelse,,528201005,Medic,528201005-Medic,SEL-76-3.1 Døgnophold 18-22 årige,,,
015147,Medicin og creme,10%,5000,,SEL-76-3.3,,,015010,Eget værelse,,528201005,Medic,528201005-Medic,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015147,Medicin og creme,10%,5000,,SEL-76-8,,,015010,Eget værelse,,528201005,Medic,528201005-Medic,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015147,Medicin og creme,10%,5000,,SEL-52-3.7,,,015015,"Kommunale plejefamilier, vederlag",,528221003,Medic,528221003-Medic,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015147,Medicin og creme,10%,5000,,SEL-58-jf 52-3.7,,,015015,"Kommunale plejefamilier, vederlag",,528221003,Medic,528221003-Medic,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015147,Medicin og creme,10%,5000,,SEL-76-3.1,,,015015,"Kommunale plejefamilier, vederlag",,528221003,Medic,528221003-Medic,SEL-76-3.1 Døgnophold 18-22 årige,,,
015147,Medicin og creme,10%,5000,,SEL-76-3.3,,,015015,"Kommunale plejefamilier, vederlag",,528221003,Medic,528221003-Medic,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015147,Medicin og creme,10%,5000,,SEL-76-8,,,015015,"Kommunale plejefamilier, vederlag",,528221003,Medic,528221003-Medic,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015147,Medicin og creme,10%,5000,,SEL-76-a,,,015015,"Kommunale plejefamilier, vederlag",,528221003,Medic,528221003-Medic,SEL-76-a Opretholdelse af anbringelse i plejefamilie ud over det 18. år for unge,,,
015147,Medicin og creme,10%,5000,,SEL-52-3.7,,,015019,Kost- og efterskoler,,528201004,Medic,528201004-Medic,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015147,Medicin og creme,10%,5000,,SEL-58-jf 52-3.7,,,015019,Kost- og efterskoler,,528201004,Medic,528201004-Medic,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015176,Tolk,10%,5000,,SEL-58-jf 52-3.7,,,015025,"Plejefamilier, vederlag",,645511002,030004,645511002-030004,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015147,Medicin og creme,10%,5000,,SEL-76-3.1,,,015019,Kost- og efterskoler,,528201004,Medic,528201004-Medic,SEL-76-3.1 Døgnophold 18-22 årige,,,
015147,Medicin og creme,10%,5000,,SEL-76-3.3,,,015019,Kost- og efterskoler,,528201004,Medic,528201004-Medic,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015147,Medicin og creme,10%,5000,,SEL-76-8,,,015019,Kost- og efterskoler,,528201004,Medic,528201004-Medic,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015147,Medicin og creme,10%,5000,,SEL-52-3.7,,,015023,Netværksplejefamilier,,528221005,Medic,528221005-Medic,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015147,Medicin og creme,10%,5000,,SEL-58-jf 52-3.7,,,015023,Netværksplejefamilier,,528221005,Medic,528221005-Medic,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015147,Medicin og creme,10%,5000,,SEL-76-3.1,,,015023,Netværksplejefamilier,,528221005,Medic,528221005-Medic,SEL-76-3.1 Døgnophold 18-22 årige,,,
015147,Medicin og creme,10%,5000,,SEL-76-3.3,,,015023,Netværksplejefamilier,,528221005,Medic,528221005-Medic,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015147,Medicin og creme,10%,5000,,SEL-76-8,,,015023,Netværksplejefamilier,,528221005,Medic,528221005-Medic,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015147,Medicin og creme,10%,5000,,SEL-52-3.7,,,015025,"Plejefamilier, vederlag",,528221001,Medic,528221001-Medic,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015147,Medicin og creme,10%,5000,,SEL-58-jf 52-3.7,,,015025,"Plejefamilier, vederlag",,528221001,Medic,528221001-Medic,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015147,Medicin og creme,10%,5000,,SEL-76-3.1,,,015025,"Plejefamilier, vederlag",,528221001,Medic,528221001-Medic,SEL-76-3.1 Døgnophold 18-22 årige,,,
015176,Tolk,10%,5000,,SEL-76-3.1,,,015025,"Plejefamilier, vederlag",,645511002,030004,645511002-030004,SEL-76-3.1 Døgnophold 18-22 årige,,,
015147,Medicin og creme,10%,5000,,SEL-76-3.3,,,015025,"Plejefamilier, vederlag",,528221001,Medic,528221001-Medic,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015147,Medicin og creme,10%,5000,,SEL-76-8,,,015025,"Plejefamilier, vederlag",,528221001,Medic,528221001-Medic,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015147,Medicin og creme,10%,5000,,SEL-76-a,,,015025,"Plejefamilier, vederlag",,528221001,Medic,528221001-Medic,SEL-76-a Opretholdelse af anbringelse i plejefamilie ud over det 18. år for unge,,,
015147,Medicin og creme,10%,5000,,SEL-52-3.7,,,015030,"Sikrede institutioner, opholdsbetaling",,528241999,Medic,528241999-Medic,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015147,Medicin og creme,10%,5000,,SEL-58-jf 52-3.7,,,015030,"Sikrede institutioner, opholdsbetaling",,528241999,Medic,528241999-Medic,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015147,Medicin og creme,10%,5000,,SEL-76-3.1,,,015030,"Sikrede institutioner, opholdsbetaling",,528241999,Medic,528241999-Medic,SEL-76-3.1 Døgnophold 18-22 årige,,,
015147,Medicin og creme,10%,5000,,SEL-76-3.3,,,015030,"Sikrede institutioner, opholdsbetaling",,528241999,Medic,528241999-Medic,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015147,Medicin og creme,10%,5000,,SEL-76-8,,,015030,"Sikrede institutioner, opholdsbetaling",,528241999,Medic,528241999-Medic,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015147,Medicin og creme,10%,5000,,SEL-52-3.7,,,015031,Soc.pæd. opholdssteder,,528201003,Medic,528201003-Medic,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015147,Medicin og creme,10%,5000,,SEL-58-jf 52-3.7,,,015031,Soc.pæd. opholdssteder,,528201003,Medic,528201003-Medic,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015147,Medicin og creme,10%,5000,,SEL-76-3.1,,,015031,Soc.pæd. opholdssteder,,528201003,Medic,528201003-Medic,SEL-76-3.1 Døgnophold 18-22 årige,,,
015176,Tolk,10%,5000,,SEL-76-3.3,,,015025,"Plejefamilier, vederlag",,645511002,030004,645511002-030004,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015147,Medicin og creme,10%,5000,,SEL-76-3.3,,,015101,Advokatbistand,,528201003,Medic,528201003-Medic,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015147,Medicin og creme,10%,5000,,SEL-76-8,,,015031,Soc.pæd. opholdssteder,,528201003,Medic,528201003-Medic,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015147,Medicin og creme,,,,SEL-41,,,015022,"Merudgiftsydelse, jfr. SEL § 41",,557721009,Medic,557721009-Medic,SEL-41 Merudgifter til børn,,,
015148,Merudgift til kost (forældre),,,,SEL-41,,,015022,"Merudgiftsydelse, jfr. SEL § 41",,557721009,SuppKost,557721009-SuppKost,SEL-41 Merudgifter til børn,,,
015149,"Merudgifter til el, vand og varme",,,,SEL-41,,,015022,"Merudgiftsydelse, jfr. SEL § 41",,557721009,MerEl,557721009-MerEl,SEL-41 Merudgifter til børn,,,
015150,Merudgifter til husleje og flytteudgifter,,,,SEL-41,,,015022,"Merudgiftsydelse, jfr. SEL § 41",,557721009,MerHusl,557721009-MerHusl,SEL-41 Merudgifter til børn,,,
015156,"Plejefamilier, andre udgifter",10%,5000,,SEL-44-jfr. §84,,,015025,"Plejefamilier, vederlag",,528211005,010084,528211005-010084,"SEL-44-jfr. §84 Aflastning, børn og unge jf. SEL §84.1",,,
015156,"Plejefamilier, andre udgifter",10%,5000,,SEL-52-3.4,,,015025,"Plejefamilier, vederlag",,528211004,010084,528211004-010084,SEL-52-3.4 Døgnophold for hele familien,,,
015156,"Plejefamilier, andre udgifter",10%,5000,,SEL-52-3.5,,,015025,"Plejefamilier, vederlag",,528211005,010084,528211005-010084,SEL-52-3.5 Aflastningsordning,,,
015176,Tolk,10%,5000,,SEL-76-8,,,015025,"Plejefamilier, vederlag",,645511002,030004,645511002-030004,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015156,"Plejefamilier, andre udgifter",,,,SEL-52-3.7,,,015025,"Plejefamilier, vederlag",,528221001,010084,528221001-010084,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015156,"Plejefamilier, andre udgifter",,,,SEL-58-jf 52-3.7,,,015025,"Plejefamilier, vederlag",,528221001,010084,528221001-010084,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015156,"Plejefamilier, andre udgifter",10%,5000,,SEL-76-a,,,015025,"Plejefamilier, vederlag",,528221001,010084,528221001-010084,SEL-76-a Opretholdelse af anbringelse i plejefamilie ud over det 18. år for unge,,,
015162,Rengøring,,,,SEL-41,,,015022,"Merudgiftsydelse, jfr. SEL § 41",,557721009,010010,557721009-010010,SEL-41 Merudgifter til børn,,,
015170,Støttet samvær,,,,SEL-52-3.7,,,015007,Døgninstitutioner vedr. nedsat funktionsevne,,528231001,Støta,528231001-Støta,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015170,Støttet samvær,,,,SEL-58-jf 52-3.7,,,015007,Døgninstitutioner vedr. nedsat funktionsevne,,528231001,Støta,528231001-Støta,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015170,Støttet samvær,,,,SEL-52-3.7,,,015008,Døgninstitutioner vedr. sociale adfærdsproblemer,,528231002,Støta,528231002-Støta,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015170,Støttet samvær,,,,SEL-58-jf 52-3.7,,,015008,Døgninstitutioner vedr. sociale adfærdsproblemer,,528231002,Støta,528231002-Støta,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015170,Støttet samvær,,,,SEL-52-3.7,,,015010,Eget værelse,,528201005,Støta,528201005-Støta,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015170,Støttet samvær,,,,SEL-58-jf 52-3.7,,,015010,Eget værelse,,528201005,Støta,528201005-Støta,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015170,Støttet samvær,,,,SEL-52-3.7,,,015015,"Kommunale plejefamilier, vederlag",,528221003,Støta,528221003-Støta,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015170,Støttet samvær,,,,SEL-58-jf 52-3.7,,,015015,"Kommunale plejefamilier, vederlag",,528221003,Støta,528221003-Støta,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015176,Tolk,10%,5000,,SEL-76-a,,,015025,"Plejefamilier, vederlag",,645511002,030004,645511002-030004,SEL-76-a Opretholdelse af anbringelse i plejefamilie ud over det 18. år for unge,,,
015170,Støttet samvær,10%,5000,,SEL-52-3.7,,,015019,Kost- og efterskoler,,528201004,Støta,528201004-Støta,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015170,Støttet samvær,,,,SEL-58-jf 52-3.7,,,015019,Kost- og efterskoler,,528201004,Støta,528201004-Støta,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015176,Tolk,,,,SEL-52-3.8,,,015026,Praktikophold,,645511002,030004,645511002-030004,SEL-52-3.8 Praktiktilbud samt udbetaling af godtgørelse,,,
015170,Støttet samvær,,,,SEL-52-3.7,,,015023,Netværksplejefamilier,,528221005,Støta,528221005-Støta,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015170,Støttet samvær,,,,SEL-58-jf 52-3.7,,,015023,Netværksplejefamilier,,528221005,Støta,528221005-Støta,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015170,Støttet samvær,,,,SEL-52-3.7,,,015025,"Plejefamilier, vederlag",,528221001,Støta,528221001-Støta,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015176,Tolk,,,,SEL-52-3.2,,,015155,Overvåget samvær,,645511002,030004,645511002-030004,"SEL-52-3.2 Praktisk, pædagogisk eller anden støtte i hjemmet",,,
015170,Støttet samvær,,,,SEL-58-jf 52-3.7,,,015025,"Plejefamilier, vederlag",,528221001,Støta,528221001-Støta,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015176,Tolk,,,,SEL-109,,,015155,Overvåget samvær,,645511002,030004,645511002-030004,"SEL-109 Botilbud, kriseramte kvinder",,,
015176,Tolk,,,,SEL-11-7,,,015029,"Rådgivning, undersøgelse og behandling",,645511002,030004,645511002-030004,"SEL-11-7 Rådgivning, undersøgelse og behandling;vedrører børn og unge",,,
015170,Støttet samvær,,,,SEL-52-3.7,,,015030,"Sikrede institutioner, opholdsbetaling",,528241999,Støta,528241999-Støta,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015170,Støttet samvær,,,,SEL-58-jf 52-3.7,,,015030,"Sikrede institutioner, opholdsbetaling",,528241999,Støta,528241999-Støta,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015170,Støttet samvær,,,,SEL-52-3.7,,,015031,Soc.pæd. opholdssteder,,528201003,Støta,528201003-Støta,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015170,Støttet samvær,,,,SEL-58-jf 52-3.7,,,015031,Soc.pæd. opholdssteder,,528201003,Støta,528201003-Støta,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015151,"Merudgiftsydelse, jfr. SEL § 41",,,SEL-43,,30.18.12,974,,,,,SærYd,-SærYd,SEL-43 Særlig supplerende ydelse ved tabt arbejdsfortjeneste,,,
015033,Særlige klubtilbud,,,SEL-36,,27.18.24,921,,,,,Særklub,-Særklub,SEL-36 Særlige klubtilbud,,,
015177,Transportomkostninger,10%,5000,,SEL-44-jfr. §84,,,015001,Afløsning  i hjemmet,,528211005,Transp,528211005-Transp,"SEL-44-jfr. §84 Aflastning, børn og unge jf. SEL §84.1",,,
015177,Transportomkostninger,,,,SEL-52-3.9,,,015002,"Anden hjælp efter § 52,3,9",,528211010,Transp,528211010-Transp,SEL-52-3.9 Anden hjælp,,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.3,,,015006,Dagbehandlingstilbud,,528211003,Transp,528211003-Transp,SEL-52-3.3 Familiebehandling eller lignende,,,
015177,Transportomkostninger,10%,5000,,SEL-44-jfr. §84,,,015007,Døgninstitutioner vedr. nedsat funktionsevne,,528211005,Transp,528211005-Transp,"SEL-44-jfr. §84 Aflastning, børn og unge jf. SEL §84.1",,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.5,,,015007,Døgninstitutioner vedr. nedsat funktionsevne,,528211005,Transp,528211005-Transp,SEL-52-3.5 Aflastningsordning,,,
015176,Tolk,10%,5000,,SEL-52-3.7,,,015030,"Sikrede institutioner, opholdsbetaling",,645511002,030004,645511002-030004,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.7,,,015007,Døgninstitutioner vedr. nedsat funktionsevne,,528231001,Transp,528231001-Transp,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015177,Transportomkostninger,10%,5000,,SEL-58-jf 52-3.7,,,015007,Døgninstitutioner vedr. nedsat funktionsevne,,528231001,Transp,528231001-Transp,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015101,Advokatbistand,10%,5000,,SEL-58-jf 52-3.7,,,015030,"Sikrede institutioner, opholdsbetaling",,528201007,010037,528201007-010037,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015177,Transportomkostninger,10%,5000,,SEL-76-3.1,,,015007,Døgninstitutioner vedr. nedsat funktionsevne,,528231001,Transp,528231001-Transp,SEL-76-3.1 Døgnophold 18-22 årige,,,
015177,Transportomkostninger,10%,5000,,SEL-76-3.3,,,015007,Døgninstitutioner vedr. nedsat funktionsevne,,528231001,Transp,528231001-Transp,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015177,Transportomkostninger,10%,5000,,SEL-76-8,,,015007,Døgninstitutioner vedr. nedsat funktionsevne,,528231001,Transp,528231001-Transp,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015177,Transportomkostninger,10%,5000,,SEL-44-jfr. §84,,,015008,Døgninstitutioner vedr. sociale adfærdsproblemer,,528211005,Transp,528211005-Transp,"SEL-44-jfr. §84 Aflastning, børn og unge jf. SEL §84.1",,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.5,,,015008,Døgninstitutioner vedr. sociale adfærdsproblemer,,528211005,Transp,528211005-Transp,SEL-52-3.5 Aflastningsordning,,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.7,,,015008,Døgninstitutioner vedr. sociale adfærdsproblemer,,528231002,Transp,528231002-Transp,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015177,Transportomkostninger,10%,5000,,SEL-58-jf 52-3.7,,,015008,Døgninstitutioner vedr. sociale adfærdsproblemer,,528231002,Transp,528231002-Transp,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015177,Transportomkostninger,10%,5000,,SEL-76-3.1,,,015008,Døgninstitutioner vedr. sociale adfærdsproblemer,,528231002,Transp,528231002-Transp,SEL-76-3.1 Døgnophold 18-22 årige,,,
015177,Transportomkostninger,10%,5000,,SEL-76-3.3,,,015008,Døgninstitutioner vedr. sociale adfærdsproblemer,,528231002,Transp,528231002-Transp,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015177,Transportomkostninger,10%,5000,,SEL-76-8,,,015008,Døgninstitutioner vedr. sociale adfærdsproblemer,,528231002,Transp,528231002-Transp,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015177,Transportomkostninger,,,,SEL-52-3.4,,,015009,Døgnophold for familien,,528211004,Transp,528211004-Transp,SEL-52-3.4 Døgnophold for hele familien,,,
015176,Tolk,10%,5000,,SEL-58-jf 52-3.7,,,015030,"Sikrede institutioner, opholdsbetaling",,645511002,030004,645511002-030004,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.7,,,015010,Eget værelse,,528201005,Transp,528201005-Transp,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015177,Transportomkostninger,10%,5000,,SEL-58-jf 52-3.7,,,015010,Eget værelse,,528201005,Transp,528201005-Transp,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015177,Transportomkostninger,10%,5000,,SEL-76-3.1,,,015010,Eget værelse,,528201005,Transp,528201005-Transp,SEL-76-3.1 Døgnophold 18-22 årige,,,
015177,Transportomkostninger,10%,5000,,SEL-76-3.3,,,015010,Eget værelse,,528201005,Transp,528201005-Transp,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015177,Transportomkostninger,10%,5000,,SEL-76-8,,,015010,Eget værelse,,528201005,Transp,528201005-Transp,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.3,,,015011,Familiebehandling,,528211003,Transp,528211003-Transp,SEL-52-3.3 Familiebehandling eller lignende,,,
015177,Transportomkostninger,10%,5000,,SEL-44-jfr. §84,,,015015,"Kommunale plejefamilier, vederlag",,528211005,Transp,528211005-Transp,"SEL-44-jfr. §84 Aflastning, børn og unge jf. SEL §84.1",,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.4,,,015015,"Kommunale plejefamilier, vederlag",,528211004,Transp,528211004-Transp,SEL-52-3.4 Døgnophold for hele familien,,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.5,,,015015,"Kommunale plejefamilier, vederlag",,528211005,Transp,528211005-Transp,SEL-52-3.5 Aflastningsordning,,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.7,,,015015,"Kommunale plejefamilier, vederlag",,528221003,Transp,528221003-Transp,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015177,Transportomkostninger,10%,5000,,SEL-58-jf 52-3.7,,,015015,"Kommunale plejefamilier, vederlag",,528221003,Transp,528221003-Transp,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015177,Transportomkostninger,10%,5000,,SEL-76-3.1,,,015015,"Kommunale plejefamilier, vederlag",,528221003,Transp,528221003-Transp,SEL-76-3.1 Døgnophold 18-22 årige,,,
015176,Tolk,10%,5000,,SEL-76-3.1,,,015030,"Sikrede institutioner, opholdsbetaling",,645511002,030004,645511002-030004,SEL-76-3.1 Døgnophold 18-22 årige,,,
015177,Transportomkostninger,10%,5000,,SEL-76-3.3,,,015015,"Kommunale plejefamilier, vederlag",,528221003,Transp,528221003-Transp,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015177,Transportomkostninger,10%,5000,,SEL-76-8,,,015015,"Kommunale plejefamilier, vederlag",,528221003,Transp,528221003-Transp,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015177,Transportomkostninger,10%,5000,,SEL-76-a,,,015015,"Kommunale plejefamilier, vederlag",,528221003,Transp,528221003-Transp,SEL-76-a Opretholdelse af anbringelse i plejefamilie ud over det 18. år for unge,,,
015177,Transportomkostninger,,,,SEL-52-3.6,,,015017,Kontaktperson,,528211007,Transp,528211007-Transp,SEL-52-3.6 Kontaktperson til barnet/den unge/familien,,,
015177,Transportomkostninger,,,,SEL-76-2,,,015017,Kontaktperson,,528211007,Transp,528211007-Transp,SEL-76-2 Efterværn / kontaktperson 18-22 årige,,,
015177,Transportomkostninger,,,,SEL-76-3.2,,,015017,Kontaktperson,,528211007,Transp,528211007-Transp,SEL-76-3.2 Fast kontaktperson 18-22 årige,,,
015177,Transportomkostninger,,,,SEL-76-5,,,015017,Kontaktperson,,528211007,Transp,528211007-Transp,SEL-76-5 Fast kontaktperson 18-22 årige for tidligere tvangsanbragte,,,
015177,Transportomkostninger,,,,SEL-76-6,,,015017,Kontaktperson,,528211007,Transp,528211007-Transp,SEL-76-6 Kontaktperson 18-årige - for tidligere anbragte,,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.6,,,015018,Kontaktperson for hele familien,,528211008,Transp,528211008-Transp,SEL-52-3.6 Kontaktperson til barnet/den unge/familien,,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.7,,,015019,Kost- og efterskoler,,528201004,Transp,528201004-Transp,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015177,Transportomkostninger,10%,5000,,SEL-52-a.1.1,,,015019,Kost- og efterskoler,,528211011,Transp,528211011-Transp,SEL-52-a.1.1 Økonomisk støtte i forbindelse med §52 s,,,
015177,Transportomkostninger,10%,5000,,SEL-52-a.1.2,,,015019,Kost- og efterskoler,,528211011,Transp,528211011-Transp,SEL-52-a.1.2 Udgifter til at undgå anbringelse og fremskynde hjemgivelse,,,
015176,Tolk,10%,5000,,SEL-76-3.3,,,015030,"Sikrede institutioner, opholdsbetaling",,645511002,030004,645511002-030004,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015177,Transportomkostninger,10%,5000,,SEL-58-jf 52-3.7,,,015019,Kost- og efterskoler,,528201004,Transp,528201004-Transp,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015177,Transportomkostninger,10%,5000,,SEL-76-3.1,,,015019,Kost- og efterskoler,,528201004,Transp,528201004-Transp,SEL-76-3.1 Døgnophold 18-22 årige,,,
015177,Transportomkostninger,10%,5000,,SEL-76-3.3,,,015019,Kost- og efterskoler,,528201004,Transp,528201004-Transp,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015177,Transportomkostninger,10%,5000,,SEL-76-8,,,015019,Kost- og efterskoler,,528201004,Transp,528201004-Transp,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015177,Transportomkostninger,,,,SEL-41,,,015022,"Merudgiftsydelse, jfr. SEL § 41",,557721009,Transp,557721009-Transp,SEL-41 Merudgifter til børn,,,
015177,Transportomkostninger,10%,5000,,SEL-44-jfr. §84,,,015023,Netværksplejefamilier,,528211005,Transp,528211005-Transp,"SEL-44-jfr. §84 Aflastning, børn og unge jf. SEL §84.1",,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.5,,,015023,Netværksplejefamilier,,528211005,Transp,528211005-Transp,SEL-52-3.5 Aflastningsordning,,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.7,,,015023,Netværksplejefamilier,,528221005,Transp,528221005-Transp,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015177,Transportomkostninger,10%,5000,,SEL-58-jf 52-3.7,,,015023,Netværksplejefamilier,,528221005,Transp,528221005-Transp,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015177,Transportomkostninger,10%,5000,,SEL-76-3.1,,,015023,Netværksplejefamilier,,528221005,Transp,528221005-Transp,SEL-76-3.1 Døgnophold 18-22 årige,,,
015177,Transportomkostninger,10%,5000,,SEL-76-3.3,,,015023,Netværksplejefamilier,,528221005,Transp,528221005-Transp,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015176,Tolk,10%,5000,,SEL-76-8,,,015030,"Sikrede institutioner, opholdsbetaling",,645511002,030004,645511002-030004,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015177,Transportomkostninger,10%,5000,,SEL-76-8,,,015023,Netværksplejefamilier,,528221005,Transp,528221005-Transp,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.1,,,015024,Ophold i dagtilbud,,PPR,Transp,PPR-Transp,"SEL-52-3.1 Ophold i dagtilbud, fritidshjem, ungdoms",,,
015177,Transportomkostninger,10%,5000,,SEL-44-jfr. §84,,,015025,"Plejefamilier, vederlag",,528211005,Transp,528211005-Transp,"SEL-44-jfr. §84 Aflastning, børn og unge jf. SEL §84.1",,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.4,,,015025,"Plejefamilier, vederlag",,528211004,Transp,528211004-Transp,SEL-52-3.4 Døgnophold for hele familien,,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.5,,,015025,"Plejefamilier, vederlag",,528211005,Transp,528211005-Transp,SEL-52-3.5 Aflastningsordning,,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.7,,,015025,"Plejefamilier, vederlag",,528221001,Transp,528221001-Transp,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015177,Transportomkostninger,10%,5000,,SEL-58-jf 52-3.7,,,015025,"Plejefamilier, vederlag",,528221001,Transp,528221001-Transp,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015177,Transportomkostninger,10%,5000,,SEL-76-3.1,,,015025,"Plejefamilier, vederlag",,528221001,Transp,528221001-Transp,SEL-76-3.1 Døgnophold 18-22 årige,,,
